person_id,name,birth_date,death_date,birth_month,birth_day,death_month,death_day,age_at_death_days,age_at_death_years,gender,occupation,birthday_distance,decade
Q4378323,Prijono,1907-07-20,1969-03-06,7,20,3,6,22510,61.6,male,,-136,1960.0
Q3747081,Trisno Soemardjo,1916-12-06,1969-04-21,12,6,4,21,19129,52.4,male,,136,1960.0
Q17410418,Ahmad Badawi,1902-02-05,1969-04-25,2,5,4,25,24551,67.2,male,,79,1960.0
Q132307764,Maun,1913-01-05,1969-04-29,1,5,4,29,20568,56.3,male,,114,1960.0
Q17411220,Salim bin Djindan,1906-09-07,1969-06-01,9,7,6,1,22913,62.7,male,,-98,1960.0
Q12499331,Muhammad Adnan,1889-05-16,1969-06-24,5,16,6,24,29258,80.1,male,,39,1960.0
Q134442199,Rd Ismail,1904-04-10,1969-07-11,4,10,7,11,23833,65.3,male,,92,1960.0
Q65333496,Q65333496,1880-04-11,1969-08-09,4,11,8,9,32626,89.3,male,,120,1960.0
Q105824224,Karel Frans Jacob Verboeket,1902-07-22,1969-08-26,7,22,8,26,24507,67.1,male,,35,1960.0
Q25462186,Osa Maliki Wangsadinata,1907-12-30,1969-09-14,12,30,9,14,22539,61.7,male,,-107,1960.0
Q63986490,Thio Thiam Tjong,1896-04-04,1969-09-19,4,4,9,19,26830,73.5,male,,168,1960.0
Q25470096,Wreksodiningrat,1888-08-22,1969-10-09,8,22,10,9,29632,81.1,male,,48,1960.0
Q12499891,Nahum Situmorang,1908-02-14,1969-10-20,2,14,10,20,22529,61.7,male,,-117,1960.0
Q105977497,R.A. Sukonto,1889-08-05,1969-11-05,8,5,11,5,29311,80.2,female,,92,1960.0
Q12227833,Ali Ahmad Bakathir,1910-12-21,1969-11-10,12,21,11,10,21509,58.9,male,,-41,1960.0
Q6723714,Susanto Tirtoprodjo,1900-03-03,1969-11-16,3,3,11,16,25460,69.7,male,,-107,1960.0
Q4016805,Muhammad Isa Anshary,1916-07-01,1969-12-11,7,1,12,11,19521,53.4,male,,163,1960.0
Q2277434,Soe Hok Gie,1942-12-17,1969-12-16,12,17,12,16,9861,27.0,male,,-1,1960.0
Q12500220,Naziruddin Naib,1917-09-19,1970-01-06,9,19,1,6,19102,52.3,male,,109,1970.0
Q2416562,Armijn Pane,1908-08-18,1970-01-16,8,18,1,16,22431,61.4,male,,151,1970.0
Q19748675,Surindro Supjarso,1943-07-05,1970-01-22,7,5,1,22,9698,26.6,male,,-164,1970.0
Q12471499,Ali Joego,1907-03-17,1970-02-18,3,17,2,18,22984,62.9,male,,-27,1970.0
Q6696761,Herling Laoh,1905-03-06,1970-03-15,3,6,3,15,23750,65.0,male,,9,1970.0
Q12498754,Mohammad Ali Anyang,1920-10-20,1970-04-07,10,20,4,7,18066,49.5,male,,169,1970.0
Q12512196,Sardjito,1889-08-13,1970-05-05,8,13,5,5,29484,80.7,male,,-100,1970.0
Q7641906,Supardjo,1923-03-23,1970-05-16,3,23,5,16,17221,47.1,male,,54,1970.0
Q123474163,Rudolf Hermanses,1921-09-01,1970-06-01,9,1,6,1,17805,48.7,male,,-92,1970.0
Q3282061,Djamaluddin Malik,1917-02-13,1970-06-08,2,13,6,8,19473,53.3,male,,115,1970.0
Q76127,Sukarno,1901-06-06,1970-06-21,6,6,6,21,25217,69.0,male,,15,1970.0
Q13198631,Arudji Kartawinata,1905-05-05,1970-07-13,5,5,7,13,23810,65.2,male,,69,1970.0
Q17410947,Prawoto Mangkusasmito,1910-01-04,1970-07-24,1,4,7,24,22116,60.6,male,,-164,1970.0
Q12517281,Sulaiman ar-Rasuli,1871-12-10,1970-08-01,12,10,8,1,36028,98.6,male,,-131,1970.0
Q1061526,Iwan Simatupang,1928-01-18,1970-08-04,1,18,8,4,15539,42.5,male,,-167,1970.0
Q109430931,Soetan Noeralamsjah,1900-04-21,1970-09-06,4,21,9,6,25705,70.4,male,,138,1970.0
Q21973925,Boes Boestami,1922-12-30,1970-09-11,12,30,9,11,17422,47.7,male,,-110,1970.0
Q131611486,Apelles Jozias Supit,1909-02-06,1970-09-26,2,6,9,26,22512,61.6,male,,-133,1970.0
Q12470934,Agus Musin Dasaad,1905-08-03,1970-11-11,8,3,11,11,23841,65.3,male,,100,1970.0
Q12499363,Muhammad Ilyas,1911-11-23,1970-12-05,11,23,12,5,21562,59.0,male,,12,1970.0
Q130341427,Irsan Arifin,1923-11-16,1970-12-08,11,16,12,8,17189,47.1,male,,22,1970.0
Q24284585,Albert Mangaratua Tambunan,1911-09-25,1970-12-12,9,25,12,12,21628,59.2,male,,78,1970.0
Q15712882,Antemas,1923-10-20,1970-12-21,10,20,12,21,17229,47.2,male,,62,1970.0
Q3089681,Usmar Ismail,1921-03-20,1971-01-02,3,20,1,2,18185,49.8,male,,-77,1970.0
Q17410974,R. Hartono,1927-10-01,1971-01-07,10,1,1,7,15804,43.3,male,,98,1970.0
Q134310092,Chatir Harro,1915-09-01,1971-01-07,9,1,1,7,20217,55.4,,,128,1970.0
Q77670756,Zulidahlan,1939-08-02,1971-01-19,8,2,1,19,11493,31.5,male,,170,1970.0
Q4996281,Suharso,1912-05-13,1971-02-27,5,13,2,27,21474,58.8,male,,-75,1970.0
Q105978254,Nyi Hadjar Dewantara,1890-09-14,1971-04-06,9,14,4,6,29423,80.6,female,,-161,1970.0
Q61118606,Hadisubeno Sosrowerdojo,1912-02-11,1971-04-24,2,11,4,24,21622,59.2,male,,72,1970.0
Q114834397,Mimi Mariani,1928-06-08,1971-05-01,6,8,5,1,15667,42.9,female,,-38,1970.0
Q17410646,Sukarni,1916-07-14,1971-05-07,7,14,5,7,20020,54.8,male,,-68,1970.0
Q12509210,Roestam Sutan Palindih,1898-09-10,1971-06-05,9,10,6,5,26565,72.7,male,,-97,1970.0
Q12470549,Abdul Hadi,1907-08-14,1971-06-23,8,14,6,23,23324,63.9,male,,-52,1970.0
Q64746936,Christoffel Joseph Mooy,1921-02-10,1971-08-12,2,10,8,12,18445,50.5,male,,-182,1970.0
Q6890147,Moeljatno,1909-05-10,1971-11-25,5,10,11,25,22844,62.5,male,,-166,1970.0
Q10975733,Iwa Koesoemasoemantri,1899-05-31,1971-11-27,5,31,11,27,26477,72.5,male,,180,1970.0
Q134434934,Wahid Chan,1921-07-14,1971-12-20,7,14,12,20,18421,50.4,,,159,1970.0
Q12470571,Abdul Wahab Hasbullah,1888-03-31,1971-12-29,3,31,12,29,30587,83.7,male,,-92,1970.0
Q127164639,Cella Ulu,1892-12-31,1972-03-18,12,31,3,18,28931,79.2,,,77,1970.0
Q3130279,Hengkie Iriawan,1945-04-28,1972-04-23,4,28,4,23,9857,27.0,male,,-5,1970.0
Q136683416,Abdul Chalim,1898-06-22,1972-06-12,6,22,6,12,27018,74.0,male,,-10,1970.0
Q17410747,Moeljadi,1924-09-21,1972-07-29,9,21,7,29,17478,47.9,male,,-54,1970.0
Q85994764,Suprapto Sukowati,1922-11-12,1972-08-09,11,12,8,9,18168,49.7,male,,-95,1970.0
Q85909187,Nyoman Rasta Sindhu,1943-08-31,1972-08-14,8,31,8,14,10576,29.0,male,,-17,1970.0
Q17410894,Oslan Husein,1931-04-08,1972-08-16,4,8,8,16,15106,41.4,male,,130,1970.0
Q4261370,Rohana Kudus,1884-12-20,1972-08-17,12,20,8,17,32016,87.7,female,,-125,1970.0
Q16171221,Willem Boomstra,1882-03-19,1972-09-20,3,19,9,20,33057,90.5,male,,-180,1970.0
Q110104188,Ernest Julius Magenda,1919-02-10,1972-10-15,2,10,10,15,19606,53.7,male,,-117,1970.0
Q19741422,Sudharso Pringgobroto,1921-06-21,1972-10-19,6,21,10,19,18748,51.3,,,120,1970.0
Q52833885,Freddy Jaques Inkiriwang,1912-09-02,1972-10-19,9,2,10,19,21962,60.1,male,,47,1970.0
Q12503823,Paul Sani Kleden,1924-06-26,1972-11-17,6,26,11,17,17676,48.4,male,,144,1970.0
Q112057549,Sudjarwo Tjondronegoro,1914-03-02,1972-12-08,3,2,12,8,21466,58.8,male,,-84,1970.0
Q17411748,Zafry Zamzam,1918-09-15,1972-12-23,9,15,12,23,19823,54.3,male,,99,1970.0
Q16740536,Teungku Hasan Krueng Kale,1886-04-18,1973-01-19,4,18,1,19,31687,86.8,male,,-89,1970.0
Q14947287,Nio Joe Lan,1904-12-29,1973-02-13,12,29,2,13,24883,68.1,male,,46,1970.0
Q15138852,Aoh K. Hadimaja,1911-09-15,1973-03-17,9,15,3,17,22464,61.5,male,,-182,1970.0
Q12470973,Ahmad Wahib,1942-11-09,1973-03-31,11,9,3,31,11100,30.4,male,,142,1970.0
Q24284598,Gele Harun Nasution,1910-12-06,1973-04-04,12,6,4,4,22765,62.3,male,,119,1970.0
Q130360759,Sofjar,1924-04-01,1973-06-23,4,1,6,23,17980,49.2,male,,83,1970.0
Q17410513,Mochtar Embut,1934-01-05,1973-07-20,1,5,7,20,14441,39.5,male,,-169,1970.0
Q19737572,Abdul Moeloek,1905-03-10,1973-10-15,3,10,10,15,25056,68.6,male,,-146,1970.0
Q130420546,I Gusti Bagus Sugriwa,1900-03-04,1973-11-22,3,4,11,22,26926,73.7,male,,-102,1970.0
Q109440397,A. Thalib,1918-06-15,1973-11-23,6,15,11,23,20250,55.4,male,,161,1970.0
Q12470539,Abdul Kahar Mudzakkir,1907-04-16,1973-12-02,4,16,12,2,24337,66.6,male,,-135,1970.0
Q12517348,Sumantri Brodjonegoro,1926-06-03,1973-12-18,6,3,12,18,17365,47.5,male,,-167,1970.0
Q110764346,Abdul Muthalib Muhyiddin,1918-11-18,1974-04-10,11,18,4,10,20232,55.4,male,,143,1970.0
Q111371455,Hurustiati Subandrio,1917-07-19,1974-04-16,7,19,4,16,20725,56.7,female,,-94,1970.0
Q61714757,Notosoesanto,1903-03-04,1974-04-30,3,4,4,30,25990,71.2,male,,57,1970.0
Q12521733,Tjok Sinsoe,1912-11-12,1974-07-09,11,12,7,9,22519,61.7,male,,-126,1970.0
Q49253225,Fuad Hassan,1942-08-24,1974-07-09,8,24,7,9,11642,31.9,male,,-46,1970.0
Q49253242,Soman Lubis,1952-05-27,1974-07-09,5,27,7,9,8078,22.1,,,43,1970.0
Q134577393,G.R.W. Sinsu,1912-11-18,1974-07-09,11,18,7,9,22513,61.6,,,-132,1970.0
Q120202587,H.R. Ticoalu,1916-12-13,1974-07-20,12,13,7,20,21038,57.6,male,,-146,1970.0
Q289858,Soekiman Wirjosandjojo,1898-06-19,1974-07-23,6,19,7,23,27792,76.1,male,,34,1970.0
Q110034438,Soeria Santoso,1898-06-30,1974-07-27,6,30,7,27,27785,76.1,male,,27,1970.0
Q13415743,Tio Ie Soei,1890-06-22,1974-08-20,6,22,8,20,30739,84.2,male,,59,1970.0
Q12485595,Herman Robert Woltjer,1887-02-16,1974-09-18,2,16,9,18,31990,87.6,male,,-151,1970.0
Q12481724,Jamin Ginting,1921-01-12,1974-10-23,1,12,10,23,19642,53.8,male,,-81,1970.0
Q12476448,Bissu,1901-06-04,1974-12-14,6,4,12,14,26856,73.5,male,,-172,1970.0
Q4199270,Bing Slamet,1927-09-27,1974-12-17,9,27,12,17,17248,47.2,male,,81,1970.0
Q139564262,Radi Martadinata,1902-09-08,1974-12-29,9,8,12,29,26410,72.3,male,,112,1970.0
Q110100690,Teuku Hamzah,1924-09-30,1975-02-07,9,30,2,7,18392,50.4,male,,130,1970.0
Q64758802,Melanchton Siregar,1912-08-07,1975-02-24,8,7,2,24,22846,62.5,male,,-164,1970.0
Q2669326,Ali Sastroamidjojo,1903-05-21,1975-03-13,5,21,3,13,26229,71.8,male,,-69,1970.0
Q12486820,Ismed M. Noor,1933-08-09,1975-03-14,8,9,3,14,15192,41.6,male,,-148,1970.0
Q110102241,Abdulgani Suradipura,1920-01-06,1975-03-15,1,6,3,15,20157,55.2,male,,68,1970.0
Q20278507,RJ. Katamsi,1897-01-07,1975-05-02,1,7,5,2,28603,78.3,male,,115,1970.0
Q18325159,Pah Wongso,1904-02-11,1975-05-13,2,11,5,13,26024,71.2,male,,91,1970.0
Q25580930,M.R. Dayoh,1909-11-02,1975-05-15,11,2,5,15,23935,65.5,,,-171,1970.0
Q12493230,Kwee Kek Beng,1900-11-16,1975-05-31,11,16,5,31,27224,74.5,male,,-169,1970.0
Q1179734,M. Balfas,1922-12-25,1975-06-05,12,25,6,5,19155,52.4,male,,162,1970.0
Q97307143,Muhammad Jabir of Ternate,1902-03-04,1975-07-04,3,4,7,4,26785,73.3,male,,122,1970.0
Q4843380,Soerjadi Soerjadarma,1912-12-06,1975-08-16,12,6,8,16,22898,62.7,male,,-112,1970.0
Q116207051,Roostijati,1925-12-27,1975-09-05,12,27,9,5,18149,49.7,female,,-113,1970.0
Q85989071,Barlian,1922-07-23,1975-09-24,7,23,9,24,19421,53.2,male,,63,1970.0
Q11117705,Abas Sutan Pamuntjak Nan Sati,1899-02-17,1975-10-04,2,17,10,4,27987,76.6,male,,-136,1970.0
Q131757937,Muhammad Yunus Tuanku Sasak,1879-09-18,1975-10-28,9,18,10,28,35103,96.1,,,40,1970.0
Q84836232,Anwar Tjokroaminoto,1909-05-03,1975-11-16,5,3,11,16,24303,66.5,male,,-168,1970.0
Q121726737,A. Sarosa,1918-02-20,1975-11-19,2,20,11,19,21091,57.7,male,,-93,1970.0
Q4595573,Soekarno Djojonegoro,1908-05-15,1975-11-27,5,15,11,27,24667,67.5,male,,-169,1970.0
Q110102582,Subiandono,1925-07-16,1975-12-06,7,16,12,6,18405,50.4,male,,143,1970.0
Q61118577,Atang Sutresna,1943-08-22,1975-12-07,8,22,12,7,11795,32.3,,,107,1970.0
Q98381379,Mahmud Lamako Latjuba,1909-05-02,1975-12-07,5,2,12,7,24325,66.6,male,,-146,1970.0
Q3956556,Muhammad Hasbi,1904-03-10,1975-12-09,3,10,12,9,26206,71.7,male,,-91,1970.0
Q11168814,Hazairin,1906-11-28,1975-12-11,11,28,12,11,25215,69.0,male,,13,1970.0
Q15726123,Tio Tek Djien,1895-12-02,1975-12-17,12,2,12,17,29234,80.0,male,,15,1970.0
Q130422643,Ahmad Djazuli Utsman,1900-05-16,1976-01-10,5,16,1,10,27632,75.7,male,,-127,1970.0
Q16175944,Elvianus Katoppo,1900-08-21,1976-01-19,8,21,1,19,27544,75.4,male,,150,1970.0
Q17410372,Ali bin Husein al-Attas,1891-08-07,1976-02-16,8,7,2,16,30873,84.5,male,,-173,1970.0
Q12494530,Leo Wattimena,1927-07-03,1976-04-18,7,3,4,18,17822,48.8,male,,-76,1970.0
Q24284570,Emma Poeradiredja,1902-08-13,1976-04-19,8,13,4,19,26913,73.7,female,,-116,1970.0
Q94293339,Martinus Abednego,1910-03-10,1976-05-09,3,10,5,9,24167,66.2,male,,60,1970.0
Q25471319,Sudarsono,1911-04-09,1976-06-06,4,9,6,6,23800,65.2,male,,58,1970.0
Q12470476,APT Pranoto,1906-09-14,1976-07-09,9,14,7,9,25501,69.8,male,,-67,1970.0
Q19752307,Notohamiprodjo,1905-04-12,1976-07-21,4,12,7,21,26033,71.3,male,,100,1970.0
Q1526580,Zuber Usman,1916-12-12,1976-07-25,12,12,7,25,21775,59.6,male,,-140,1970.0
Q127272497,Farid Ma'ruf,1908-03-25,1976-08-06,3,25,8,6,24971,68.4,male,,134,1970.0
Q128034836,Saleh Suaidy,1913-08-01,1976-08-27,8,1,8,27,23037,63.1,male,,26,1970.0
Q12487262,Jan Jacob Iman Sprenger,1890-07-16,1976-08-28,7,16,8,28,31454,86.1,male,,43,1970.0
Q25580894,Asmara Hadi,1914-09-08,1976-09-03,9,8,9,3,22641,62.0,male,,-5,1970.0
Q137993785,Sayyid Salih bin Muhsin Al-Hamid,1895-11-04,1976-10-03,11,4,10,3,29553,80.9,male,,-32,1970.0
Q130360633,Saiful Anwar,1905-11-10,1976-11-30,11,10,11,30,25953,71.1,male,,20,1970.0
Q7299896,Rd Ariffien,1902-06-23,1976-12-28,6,23,12,28,27217,74.5,male,,-177,1970.0
Q56391638,Darsono,1897-12-01,1976-12-31,12,1,12,31,28884,79.1,male,,30,1970.0
Q12499346,Muhammad Dahlan,1909-06-02,1977-02-01,6,2,2,1,24716,67.7,male,,-121,1970.0
Q98930841,Radjamin Purba,1928-12-22,1977-02-16,12,22,2,16,17588,48.2,male,,56,1970.0
Q12476446,Bisri Mustofa,1915-12-31,1977-02-17,12,31,2,17,22329,61.1,male,,48,1970.0
Q12521314,The Teng Chun,1902-06-18,1977-02-25,6,18,2,25,27281,74.7,male,,-113,1970.0
Q2642883,Johannes Leimena,1905-03-03,1977-03-29,3,3,3,29,26324,72.1,male,,26,1970.0
Q4802274,idjon djanbi,1914-05-13,1977-04-01,5,13,4,1,22969,62.9,male,,-42,1970.0
Q12472984,Bernard Wilhelm Lapian,1892-06-30,1977-04-05,6,30,4,5,30959,84.8,male,,-86,1970.0
Q12470966,Ahmad Sahal,1905-05-22,1977-04-09,5,22,4,9,26255,71.9,male,,-43,1970.0
Q5496615,Fred Young,1900-10-31,1977-06-02,10,31,6,2,27973,76.6,male,,-151,1970.0
Q16169940,Bambang Soegeng,1913-10-31,1977-06-22,10,31,6,22,23245,63.6,male,,-131,1970.0
Q12515627,Sjamsuddin Jusuf,1920-06-05,1977-07-19,6,5,7,19,20863,57.1,male,,44,1970.0
Q12682432,Alexander Andries Maramis,1897-06-20,1977-07-31,6,20,7,31,29260,80.1,male,,41,1970.0
Q12473511,Bahrum Rangkuti,1919-08-07,1977-08-13,8,7,8,13,21191,58.0,male,,6,1970.0
Q12495707,M. Sarbini,1914-05-29,1977-08-21,5,29,8,21,23095,63.2,male,,84,1970.0
Q3580361,Suwarsih Djojopuspito,1912-04-20,1977-08-24,4,20,8,24,23867,65.3,female,,126,1970.0
Q105952212,Soepartinah Pakasi,1913-01-18,1977-09-03,1,18,9,3,23604,64.6,female,,-137,1970.0
Q85994455,Soengkono,1911-01-11,1977-09-12,1,11,9,12,24351,66.7,male,,-121,1970.0
Q134607851,Mustadjab Budhrasa,1901-04-13,1977-09-12,4,13,9,12,27911,76.4,,,152,1970.0
Q15433170,Zaini,1926-03-17,1977-09-25,3,17,9,25,18820,51.5,male,,-173,1970.0
Q12482792,Farida Arriany,1938-11-24,1977-10-15,11,24,10,15,14205,38.9,female,,-40,1970.0
Q31174091,Daldjono,1912-01-21,1977-10-15,1,21,10,15,24009,65.7,male,,-98,1970.0
Q115742644,Maria Kim Tan,1921-12-14,1977-10-21,12,14,10,21,20400,55.9,female,,-54,1970.0
Q108111888,K.P.A. Prabu Kusumo,1942-09-20,1977-11-21,9,20,11,21,12846,35.2,male,,62,1970.0
Q16939365,Prof. Mr. Soejono Hadinoto,1920-06-28,1977-12-27,6,28,12,27,21001,57.5,male,,182,1970.0
Q17410416,Ratmi B-29,1932-01-16,1977-12-31,1,16,12,31,16786,46.0,female,,-16,1970.0
Q12509237,S. Poniman,1910-07-05,1978-01-01,7,5,1,1,24652,67.5,male,,180,1970.0
Q30607713,Tan Goan Po,1913-08-04,1978-02-14,8,4,2,14,23570,64.5,,,-171,1970.0
Q64998879,Rahardjo Prodjopradoto,1921-08-10,1978-02-16,8,10,2,16,20644,56.5,male,,-175,1970.0
Q12514760,Silas Papare,1918-12-18,1978-03-07,12,18,3,7,21629,59.2,male,,79,1970.0
Q85993041,Musa Suria Kertalegawa,1897-10-26,1978-03-12,10,26,3,12,29356,80.4,,,137,1970.0
Q109564312,Soewondo,1912-11-04,1978-03-19,11,4,3,19,23876,65.4,male,,135,1970.0
Q7636656,Syarif Hamid II,1913-07-12,1978-03-30,7,12,3,30,23637,64.7,male,,-104,1970.0
Q2651718,Sugondo Djojopuspito,1905-02-22,1978-04-23,2,22,4,23,26723,73.2,male,,60,1970.0
Q12482370,El Tari,1926-04-17,1978-04-29,4,17,4,29,19005,52.0,male,,12,1970.0
Q16008435,Winarti Partaningrat,1922-09-21,1978-05-08,9,21,5,8,20318,55.6,female,,-136,1970.0
Q2282288,Anak Agung Pandji Tisna,1908-07-11,1978-06-02,7,11,6,2,25528,69.9,male,,-39,1970.0
Q116775920,Mukhtar Angku Lakuang,1913-10-18,1978-06-19,10,18,6,19,23620,64.7,male,,-121,1970.0
Q123474142,Haeruddin Tasning Daeng Toro,1922-12-19,1978-06-25,12,19,6,25,20277,55.5,male,,-177,1970.0
Q134547496,Kosnen,1922-01-08,1978-09-27,1,8,9,27,20716,56.7,,,-103,1970.0
Q108111951,B.R.Aj. Retno Satuti,1944-09-24,1978-11-21,9,24,11,21,12476,34.2,female,,58,1970.0
Q120203452,Sutadi Ronodipuro,1927-05-21,1978-12-06,5,21,12,6,18827,51.5,male,,-166,1970.0
Q65210621,Pujo Sumarto,1903-07-21,1978-12-09,7,21,12,9,27535,75.4,male,,141,1970.0
Q98785890,Asa Bafaqih,1918-12-14,1978-12-11,12,14,12,11,21912,60.0,male,,-3,1970.0
Q4250968,Achmad Soebardjo Djojoadisoerjo,1896-03-23,1978-12-15,3,23,12,15,30216,82.7,male,,-98,1970.0
Q123500125,Abdul Ghoni,1921-03-02,1978-12-21,3,2,12,21,21113,57.8,male,,-71,1970.0
Q19742506,Suriaputra,1894-09-14,1979-01-03,9,14,1,3,30791,84.3,,,111,1970.0
Q12502601,Pangeran Muhammad Noor,1901-06-24,1979-01-15,6,24,1,15,28329,77.6,male,,-160,1970.0
Q12497247,Masito Sitorus,1930-11-25,1979-01-22,11,25,1,22,17590,48.2,male,,58,1970.0
Q97307188,Oja Somantri,1914-01-12,1979-02-19,1,12,2,19,23779,65.1,,,38,1970.0
Q16174895,Djamiat Dalhar,1927-11-25,1979-03-23,11,25,3,23,18746,51.3,male,,118,1970.0
Q7280107,Raden Machjar Angga Koesoemadinata,1902-12-07,1979-04-09,12,7,4,9,27882,76.3,male,,123,1970.0
Q3083011,Frans Kaisiepo,1921-10-10,1979-04-10,10,10,4,10,21001,57.5,male,,182,1970.0
Q21510411,Anwari Dilmy,1915-08-11,1979-04-25,8,11,4,25,23268,63.7,male,,-108,1970.0
Q85992884,Moehammad Bachroen,1911-02-12,1979-05-06,2,12,5,6,24920,68.2,male,,83,1970.0
Q5989792,Idrus,1921-09-21,1979-05-18,9,21,5,18,21058,57.7,male,,-126,1970.0
Q56399316,A. Kodim,1928-08-05,1979-06-02,8,5,6,2,18563,50.8,male,,-64,1970.0
Q16161937,A. Kasoem,1916-01-09,1979-06-11,1,9,6,11,23164,63.4,male,,153,1970.0
Q12498742,Moh. Said Reksohadiprodjo,1917-01-21,1979-06-21,1,21,6,21,22796,62.4,male,,151,1970.0
Q4160009,Adrianus Djajasepoetra,1894-03-12,1979-07-10,3,12,7,10,31165,85.3,male,,120,1970.0
Q4252062,Utuy Tatang Sontani,1920-05-13,1979-09-17,5,13,9,17,21676,59.3,male,,127,1970.0
Q16171106,Boentaran Martoatmodjo,1896-11-01,1979-10-04,11,1,10,4,30286,82.9,male,,-28,1970.0
Q16183470,Bambang Irawan,1932-02-05,1979-10-08,2,5,10,8,17412,47.7,male,,-120,1970.0
Q4449576,D. Kumaraswamy,1906-11-03,1979-10-10,11,3,10,10,26639,72.9,male,,-24,1970.0
Q12498760,Mohamad Isa,1909-06-04,1979-11-07,6,4,11,7,25723,70.4,male,,156,1970.0
Q12500219,Nazir Alwi,1923-12-19,1979-12-07,12,19,12,7,20442,56.0,male,,-12,1970.0
Q12480923,Darius Marpaung,1927-09-18,1979-12-11,9,18,12,11,19077,52.2,male,,84,1970.0
Q19745503,Aboebakar Atjeh,1909-04-18,1979-12-18,4,18,12,18,25811,70.7,male,,-121,1970.0
Q25455538,Max de Vries Foltynski,1897-12-24,1979-12-18,12,24,12,18,29943,82.0,male,,-6,1970.0
Q12470623,Abu Hanifah,1906-01-06,1980-01-04,1,6,1,4,27026,74.0,male,,-2,1980.0
Q16175280,Mang Dudung,1930-04-28,1980-01-20,4,28,1,20,18164,49.7,male,,-99,1980.0
Q104053414,Nachrowi Thohir,1900-02-07,1980-03-13,2,7,3,13,29254,80.1,male,,35,1980.0
Q29050,Mohammad Hatta,1902-08-12,1980-03-14,8,12,3,14,28339,77.6,male,,-151,1980.0
Q12470541,Abdoel Wahab Sjachranie,1923-11-28,1980-04-01,11,28,4,1,20579,56.3,male,,124,1980.0
Q12476447,Bisri Syansuri,1886-09-18,1980-04-25,9,18,4,25,34187,93.6,male,,-146,1980.0
Q131159984,Ainsjah Jahja,1900-01-19,1980-04-29,1,19,4,29,29320,80.3,female,,101,1980.0
Q98985242,Fatah Jasin,1915-06-26,1980-05-03,6,26,5,3,23688,64.9,male,,-54,1980.0
Q19740384,Soetan Sjahsam,1911-01-16,1980-05-07,1,16,5,7,25314,69.3,male,,112,1980.0
Q12471384,Alam Surawidjaja,1924-12-24,1980-05-12,12,24,5,12,20228,55.4,male,,139,1980.0
Q468519,Fatmawati,1923-02-05,1980-05-14,2,5,5,14,20918,57.3,female,,99,1980.0
Q12516477,Subrantas Siswanto,1923-04-11,1980-05-14,4,11,5,14,20853,57.1,male,,33,1980.0
Q49253891,R. Djarot Soebiantoro,1906-01-10,1980-05-19,1,10,5,19,27158,74.4,,,130,1980.0
Q7117364,P. K. Ojong,1920-07-25,1980-05-31,7,25,5,31,21860,59.8,male,,-55,1980.0
Q12496777,Mansyur Syah,1936-09-21,1980-06-19,9,21,6,19,15977,43.7,male,,-94,1980.0
Q12473901,Bambang Utoyo,1920-08-20,1980-07-04,8,20,7,4,21868,59.9,male,,-47,1980.0
Q12515379,Sirajuddin Abbas,1905-05-20,1980-08-05,5,20,8,5,27471,75.2,male,,77,1980.0
Q30607742,Hasbi Yahya Muchtar,1940-06-04,1980-08-13,6,4,8,13,14680,40.2,male,,70,1980.0
Q12471976,Anas Ma'ruf,1922-10-27,1980-08-17,10,27,8,17,21114,57.8,male,,-71,1980.0
Q47105680,Idrus Nasir Djajadiningrat,1920-06-04,1980-08-24,6,4,8,24,21996,60.2,male,,81,1980.0
Q12470784,Aedy Moward,1929-11-29,1980-11-06,11,29,11,6,18605,50.9,male,,-23,1980.0
Q118582183,Muhammad Loebis Nasution,1899-07-18,1980-11-10,7,18,11,10,29700,81.3,male,,115,1980.0
Q17411492,Sutami,1928-10-19,1980-11-13,10,19,11,13,19018,52.1,male,,25,1980.0
Q131540295,Mohammad Toha Ronodipuro,1908-04-19,1980-12-31,4,19,12,31,26554,72.7,,,-109,1980.0
Q2091244,Wilopo,1909-10-21,1981-01-20,10,21,1,20,26024,71.2,male,,91,1980.0
Q3079295,Lambertus Nicodemus Palar,1900-06-05,1981-02-12,6,5,2,12,29472,80.7,male,,-113,1980.0
Q4842524,Bahder Djohan,1902-07-30,1981-03-08,7,30,3,8,28711,78.6,male,,-144,1980.0
Q12470559,Abdul Madjid Ibrahim,1926-11-19,1981-03-15,11,19,3,15,19840,54.3,male,,116,1980.0
Q16163007,Achmad Kirang,1949-11-08,1981-03-31,11,8,3,31,11466,31.4,male,,143,1980.0
Q12488464,Kaharudin Datuk Rangkayo Basa,1906-01-17,1981-04-01,1,17,4,1,27468,75.2,male,,74,1980.0
Q129689,Soeroso,1893-11-11,1981-05-16,11,11,5,16,31962,87.5,male,,-179,1980.0
Q12521343,Theodorus Lumanauw,1922-05-08,1981-05-18,5,8,5,18,21560,59.0,male,,10,1980.0
Q27881442,Soejoedi Wirjoatmodjo,1928-12-27,1981-06-17,12,27,6,17,19165,52.5,male,,172,1980.0
Q12488092,Joshua Wong,1906-01-09,1981-06-17,1,9,6,17,27553,75.4,male,,159,1980.0
Q17410754,Mohammad Hanafiah,1904-06-17,1981-07-09,6,17,7,9,28146,77.1,male,,22,1980.0
Q5645435,Abdul Malik Karim Amrullah,1908-02-17,1981-07-24,2,17,7,24,26821,73.4,male,,157,1980.0
